id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,last_review,review_scores_rating,cancellation_policy
1724900,https://www.airbnb.com/rooms/1724900,77%,89%,https://a2.muscache.com/im/users/7723912/profile_pic/1381245542/original.jpg?aki_policy=profile_x_medium,"Birch Street, Boston, MA 02131, United States",Roslindale,42.28290546,-71.13267674,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$145.00,$446.00,$56.00,$33.00,26,2016-08-22,92,strict
13937181,https://www.airbnb.com/rooms/13937181,100%,83%,https://a2.muscache.com/im/pictures/bf8011ec-148f-43a9-9559-3121a1e631f3.jpg?aki_policy=profile_x_medium,"June Street, Boston, MA 02131, United States",Roslindale,42.27636368,-71.13643293,House,Private room,2,2,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$45.00,,,$10.00,5,2016-09-05,96,flexible
3968797,https://www.airbnb.com/rooms/3968797,100%,92%,https://a1.muscache.com/im/users/4762495/profile_pic/1358614186/original.jpg?aki_policy=profile_x_medium,"Ashfield Street, Boston, MA 02131, United States",Roslindale,42.29110718,-71.13133846,House,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$85.00,,$10.00,$0.00,29,2016-08-28,97,moderate
1494726,https://www.airbnb.com/rooms/1494726,100%,100%,https://a2.muscache.com/im/users/7506913/profile_pic/1415226746/original.jpg?aki_policy=profile_x_medium,"Glendower Road, Roslindale, MA 02131, United States",Roslindale,42.27571563,-71.13013943,House,Private room,1,1,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,$200.00,$50.00,$25.00,9,2016-07-02,93,strict
8473851,https://www.airbnb.com/rooms/8473851,100%,91%,https://a2.muscache.com/im/users/44625108/profile_pic/1443215692/original.jpg?aki_policy=profile_x_medium,"Beech Street, Boston, MA 02131, United States",Roslindale,42.27493019,-71.13062801,House,Private room,2,2,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$50.00,,,$10.00,14,2016-08-14,99,flexible
3575220,https://www.airbnb.com/rooms/3575220,100%,94%,https://a0.muscache.com/im/users/13226301/profile_pic/1405183873/original.jpg?aki_policy=profile_x_medium,"Cedrus Avenue, Boston, MA 02131, United States",Roslindale,42.28027891,-71.13586963,House,Private room,1,2.5,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$45.00,,,$0.00,8,2016-08-21,97,flexible
1591827,https://www.airbnb.com/rooms/1591827,100%,67%,https://a1.muscache.com/im/users/8491165/profile_pic/1377703555/original.jpg?aki_policy=profile_x_medium,"Hyde Park Avenue, Roslindale, MA 02131, United States",Roslindale,42.28556003,-71.1239987,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$60.00,,,$50.00,117,2016-08-29,92,moderate
3229255,https://www.airbnb.com/rooms/3229255,90%,94%,https://a1.muscache.com/im/users/16343599/profile_pic/1402933041/original.jpg?aki_policy=profile_x_medium,"Pinehurst Street, Boston, MA 02131, United States",Roslindale,42.28702561,-71.13353879,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$95.00,$250.00,$35.00,$0.00,53,2016-08-24,99,strict
1721016,https://www.airbnb.com/rooms/1721016,77%,89%,https://a2.muscache.com/im/users/7723912/profile_pic/1381245542/original.jpg?aki_policy=profile_x_medium,"Birch Street, Boston, MA 02131, United States",Roslindale,42.28606773,-71.1323625,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",$89.00,$223.00,$45.00,$39.00,3,2016-06-06,100,strict
12535687,https://www.airbnb.com/rooms/12535687,N/A,N/A,https://a0.muscache.com/im/users/30349101/profile_pic/1427816215/original.jpg?aki_policy=profile_x_medium,"Atherton Avenue, Boston, MA 02131, United States",Roslindale,42.28389087,-71.13140827,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$110.00,,$25.00,$25.00,0,,,flexible
12994227,https://www.airbnb.com/rooms/12994227,100%,100%,https://a2.muscache.com/im/pictures/b57dcf24-6b8f-4402-be03-8737c1d830c7.jpg?aki_policy=profile_x_medium,"Weld Hill street, Boston, MA 02131, United States",Roslindale,42.29392464,-71.13548936,Condominium,Private room,2,1,1,1,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$65.00,,$20.00,$15.00,0,,,flexible
12927298,https://www.airbnb.com/rooms/12927298,100%,100%,https://a2.muscache.com/im/pictures/e67ae5d1-a6e4-4960-8cb4-e211d046f355.jpg?aki_policy=profile_x_medium,"Knoll Street, Boston, MA 02131, United States",Roslindale,42.29061656,-71.13273461,House,Entire home/apt,7,2,3,3,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers}",$285.00,$500.00,$125.00,$25.00,2,2016-09-06,80,strict
169938,https://www.airbnb.com/rooms/169938,50%,100%,https://a1.muscache.com/im/users/809859/profile_pic/1353095602/original.jpg?aki_policy=profile_x_medium,"Brookside Ave, Boston, MA 02130, United States",Jamaica Plain,42.31379196,-71.10338741,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Washer / Dryer"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$140.00,,$125.00,$0.00,1,2016-09-03,,moderate
594693,https://www.airbnb.com/rooms/594693,100%,100%,https://a0.muscache.com/im/users/2139546/profile_pic/1350210854/original.jpg?aki_policy=profile_x_medium,"South St, Boston, MA 02130, United States",Jamaica Plain,42.30797481,-71.11622135,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$70.00,,$10.00,$10.00,23,2016-09-05,93,strict
2384581,https://www.airbnb.com/rooms/2384581,93%,73%,https://a0.muscache.com/im/users/12083797/profile_pic/1391973144/original.jpg?aki_policy=profile_x_medium,"Holbrook Street, Boston, MA 02130, United States",Jamaica Plain,42.30935659,-71.1168273,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$95.00,,,$20.00,14,2015-11-06,93,flexible
735970,https://www.airbnb.com/rooms/735970,N/A,N/A,https://a1.muscache.com/im/users/3840038/profile_pic/1353029309/original.jpg?aki_policy=profile_x_medium,"Beaufort Rd, Boston, MA 02130, United States",Jamaica Plain,42.31691221,-71.11302542,Bed & Breakfast,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer}",$55.00,,,$0.00,3,2015-05-22,100,flexible
4262255,https://www.airbnb.com/rooms/4262255,100%,89%,https://a1.muscache.com/im/users/21873698/profile_pic/1412445865/original.jpg?aki_policy=profile_x_medium,"Rossmore Road, Boston, MA 02130, United States",Jamaica Plain,42.30398456,-71.10449361,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",$80.00,,,$0.00,57,2016-08-29,99,moderate
4000384,https://www.airbnb.com/rooms/4000384,70%,85%,https://a2.muscache.com/im/users/10910804/profile_pic/1409447371/original.jpg?aki_policy=profile_x_medium,"Copley Street, Boston, MA 02119, United States",Jamaica Plain,42.31632876,-71.09909642,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$120.00,,,$0.00,58,2016-08-20,97,flexible
6693305,https://www.airbnb.com/rooms/6693305,100%,89%,https://a1.muscache.com/im/users/14303759/profile_pic/1409633532/original.jpg?aki_policy=profile_x_medium,"Forbes Street, Boston, MA 02130, United States",Jamaica Plain,42.32002252,-71.1059405,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Smoking Allowed"",Breakfast,""Pets live on this property"",Cat(s),""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$65.00,,,$0.00,1,2015-07-06,100,flexible
6730758,https://www.airbnb.com/rooms/6730758,100%,100%,https://a2.muscache.com/im/pictures/90bb3b97-e9f3-44e0-819f-18765e6593b8.jpg?aki_policy=profile_x_medium,"Minton Street, Boston, MA 02130, United States",Jamaica Plain,42.31451961,-71.10558689,Apartment,Private room,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$100.00,,,$20.00,46,2016-08-21,97,moderate
6248970,https://www.airbnb.com/rooms/6248970,100%,100%,https://a1.muscache.com/im/users/32449720/profile_pic/1430612131/original.jpg?aki_policy=profile_x_medium,"Mozart St, Boston, MA 02130, United States",Jamaica Plain,42.32171967,-71.10345882,Apartment,Private room,1,1,1,1,Real Bed,{},$65.00,,,$0.00,68,2016-08-27,96,moderate
12806707,https://www.airbnb.com/rooms/12806707,71%,100%,https://a0.muscache.com/im/users/4263511/profile_pic/1407292780/original.jpg?aki_policy=profile_x_medium,"Goodrich Road, Boston, MA 02130, United States",Jamaica Plain,42.3167906,-71.11563043,House,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$60.00,,,$0.00,0,,,flexible
14246616,https://www.airbnb.com/rooms/14246616,36%,93%,https://a2.muscache.com/im/pictures/c053b84d-de39-4a84-8d7a-b8c3bf02b71b.jpg?aki_policy=profile_x_medium,"Forbes Street, Boston, MA 02130, United States",Jamaica Plain,42.31951,-71.1053766,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",$63.00,,,$0.00,3,2016-08-31,73,flexible
3703674,https://www.airbnb.com/rooms/3703674,100%,50%,https://a2.muscache.com/im/pictures/ee0ae4b1-4850-4d2a-9d54-c95cf078262c.jpg?aki_policy=profile_x_medium,"Saint John Street, Boston, MA 02130, United States",Jamaica Plain,42.31527457,-71.11331606,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$75.00,$200.00,,$0.00,4,2016-06-19,100,flexible
4792901,https://www.airbnb.com/rooms/4792901,N/A,N/A,https://a0.muscache.com/im/users/24701232/profile_pic/1418632554/original.jpg?aki_policy=profile_x_medium,"Goodrich Road, Boston, MA 02130, United States",Jamaica Plain,42.31549953,-71.11706562,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$65.00,,$10.00,$25.00,2,2015-09-07,90,strict
5717528,https://www.airbnb.com/rooms/5717528,100%,100%,https://a1.muscache.com/im/users/7394101/profile_pic/1373453177/original.jpg?aki_policy=profile_x_medium,"Chestnut Avenue, Boston, MA 02130, United States",Jamaica Plain,42.31690481,-71.10519471,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$110.00,,,$0.00,7,2016-06-13,94,strict
5601743,https://www.airbnb.com/rooms/5601743,73%,100%,https://a2.muscache.com/im/pictures/9b6fec4a-d6a3-42d0-a053-f556a836202c.jpg?aki_policy=profile_x_medium,"Marmion Street, Boston, MA 02130, United States",Jamaica Plain,42.31189729,-71.10315398,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$46.00,$200.00,$50.00,$25.00,18,2016-08-31,82,strict
13333862,https://www.airbnb.com/rooms/13333862,60%,60%,https://a2.muscache.com/im/users/5215706/profile_pic/1382840567/original.jpg?aki_policy=profile_x_medium,"Porter Street, Boston, MA 02130, United States",Jamaica Plain,42.31706413,-71.10358572,Apartment,Private room,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",$75.00,$300.00,$50.00,$0.00,0,,,strict
519272,https://www.airbnb.com/rooms/519272,N/A,N/A,https://a1.muscache.com/im/users/2444900/profile_pic/1396838702/original.jpg?aki_policy=profile_x_medium,"Plainfield Street, Boston, MA 02130, United States",Jamaica Plain,42.30510763,-71.10643297,Apartment,Private room,2,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$62.00,$150.00,$25.00,$50.00,9,2016-05-31,98,moderate
14090779,https://www.airbnb.com/rooms/14090779,100%,25%,https://a2.muscache.com/im/users/6104362/profile_pic/1429556900/original.jpg?aki_policy=profile_x_medium,"Goldsmith Place, Boston, MA 02130, United States",Jamaica Plain,42.31590728,-71.11327328,Condominium,Private room,2,1.5,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Essentials,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$69.00,$95.00,$15.00,$12.00,0,,,flexible
8481291,https://www.airbnb.com/rooms/8481291,N/A,N/A,https://a0.muscache.com/im/users/8167936/profile_pic/1443152067/original.jpg?aki_policy=profile_x_medium,"Montebello Road, Boston, MA 02130, United States",Jamaica Plain,42.31265282,-71.0997234,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$69.00,,$20.00,$15.00,4,2016-04-21,100,moderate
6990904,https://www.airbnb.com/rooms/6990904,50%,100%,https://a2.muscache.com/im/users/16337422/profile_pic/1436286056/original.jpg?aki_policy=profile_x_medium,"Egleston Street, Boston, MA 02130, United States",Jamaica Plain,42.31530071,-71.09976783,House,Private room,2,2,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$73.00,,$50.00,$0.00,19,2016-08-15,99,moderate
197727,https://www.airbnb.com/rooms/197727,100%,75%,https://a2.muscache.com/im/pictures/e4a33103-8a9a-46f3-be39-6b8aafd73a61.jpg?aki_policy=profile_x_medium,"Dunster Rd, Boston, MA 02130, United States",Jamaica Plain,42.31319703,-71.11832362,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Hair Dryer"",Iron}",$85.00,,,$20.00,22,2016-07-31,99,strict
932853,https://www.airbnb.com/rooms/932853,100%,56%,https://a1.muscache.com/im/users/5028116/profile_pic/1390397943/original.jpg?aki_policy=profile_x_medium,"Chestnut Avenue, Jamaica Plain, MA 02130, United States",Jamaica Plain,42.31421512,-71.10940661,Apartment,Private room,2,2,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$120.00,$500.00,$80.00,$20.00,17,2016-05-04,96,strict
