id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longtitude,property_type,room_type,accomodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,cancellation_policy,wireless_internet,smoke_detector,air_conditioning,heating,cable_tv,washer,dryer,family_kid_friendly,kitchen,free_parking,carbon_monoxide,pets_allowed,essentials,checkin_24hr,lock_on_bedroom_door,pool,hair_dryer,gym,wheelchair_accessible,iron,shampoo,hangers,first_aid_kit,elevator,comments
10353263,https://www.airbnb.com/rooms/10353263,100,100,https://a2.muscache.com/im/pictures/badd0c3e-f26d-4179-b2b7-486dbb9a89b6.jpg?aki_policy=profile_x_medium,"Quint Avenue, Boston, MA 02134, United States",Allston,42.35219989,-71.13442737,Apartment,Private room,2,1,1,1,Real Bed,60,0,0,10,4,93,flexible,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,The host canceled this reservation the day before arrival. This is an automated posting.
8090623,https://www.airbnb.com/rooms/8090623,96,100,https://a2.muscache.com/im/users/42726977/profile_pic/1440731797/original.jpg?aki_policy=profile_x_medium,"Pinckney Street, Boston, MA 02114, United States",Beacon Hill,42.35757078,-71.07230206,Condominium,Private room,2,1,1,1,Real Bed,199,0,0,25,32,94,strict,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,Thomas is a really great and fun guy. His pets are adorable and the apartment is in the best possible location. Great days in Boston!
7809904,https://www.airbnb.com/rooms/7809904,100,73,https://a1.muscache.com/im/users/7956208/profile_pic/1439256933/original.jpg?aki_policy=profile_x_medium,"SUMNER St (back of 119 SUMNER), Boston, MA 02128, United States",East Boston,42.3700513,-71.04169711,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,130,0,0,50,21,99,moderate,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,"The experience at this place was absolutely fantastic. Aida was very welcoming and friendly. She greeted me when I arrived with a glass of wine and took time to chat. The views from this place are absolutely incredible and the proximity to Logan Airport can''t be beat. The house was very clean and comfortable. Aida was available to answer any questions I had promptly before my arrival and during my stay which was a big help. I felt very lucky to have found this place and would definitely stay there again. Thanks for being such a great host, Aida!"
7367795,https://www.airbnb.com/rooms/7367795,100,88,https://a0.muscache.com/im/users/31866207/profile_pic/1429918568/original.jpg?aki_policy=profile_x_medium,"Sydney Street, Boston, MA 02125, United States",Dorchester,42.31912084,-71.05158325,House,Private room,2,1,1,1,Real Bed,150,0,0,0,4,95,strict,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Tim was very easy to connect with in order to coordinate my arrival and he made me feel very welcome in his beautiful Dorchester home. His house is so clean, I felt like I was staying in a five star hotel. The room I stayed in was on the third floor,  had a large comfortable bed, with a desk, dressers, chair, and a thick shade over the window that could be pulled down, which I really appreciated because I wake up easily from any light in the room. I honestly slept like a baby and was able to get rested after my long flights. The bathroom is also just as clean as the rest of the house, which is always appreciated. His home is just a few minutes walk from the T, which was nice as I did not rent a car while in town and could get from his house to the metro in a few minutes.  There is Wi-Fi with a strong signal so I was able to do work in my bedroom with no problem.  I highly recommend Tim and his home, he is friendly, easy-going, and very welcoming. "
7403927,https://www.airbnb.com/rooms/7403927,100,50,https://a0.muscache.com/im/users/405376/profile_pic/1300334758/original.jpg?aki_policy=profile_x_medium,"Champney Street, Boston, MA 02135, United States",Brighton,42.35135163,-71.16858777,House,Private room,4,1.5,1,2,Real Bed,125,0,0,25,3,93,moderate,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"A large extensive old house with character in a quiet and safe Suburb of Brighton.Randi made us very welcome and we felt very comfortable in her home.
The two bed rooms were based on the third floor and the shared toilet and shower were on the second floor.
She provided a good range of foods for a help yourself breakfast which set us up for the day.
Randi was friendly and gave us information on public transport and what to see locally.Although way out of the Centre of Boston there are good transport links to Cambridge ,Harvard and the city centre. 
There was good facilities for local shops and two very good local restaurants."
7441144,https://www.airbnb.com/rooms/7441144,36,71,https://a2.muscache.com/im/users/27696228/profile_pic/1440356348/original.jpg?aki_policy=profile_x_medium,"Rosbery Road, Hyde Park, MA 02136, United States",Hyde Park,42.2667996,-71.10297277,House,Private room,1,1.5,1,1,Real Bed,50,0,0,0,5,88,strict,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,It's a great quiet stay.
7495866,https://www.airbnb.com/rooms/7495866,100,100,https://a2.muscache.com/im/users/38015635/profile_pic/1437765939/original.jpg?aki_policy=profile_x_medium,"Parley Vale, Boston, MA 02130, United States",Jamaica Plain,42.31576896,-71.11289367,Apartment,Entire home/apt,2,1,1,1,Real Bed,136,0,0,0,26,92,strict,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,"The apartment is well appointed. The bathroom and  kitchen are nicely renovated. The bedroom is small but comfortable. The living area is large but it was very hot, there was only a small AC unit.  the location had great to access the T and also great local restaurants and stores. "
7497047,https://www.airbnb.com/rooms/7497047,78,82,https://a2.muscache.com/im/pictures/a497cc66-50d0-44b8-9f87-eecf23f385f7.jpg?aki_policy=profile_x_medium,"Hyde Park Avenue, Boston, MA 02136, United States",Hyde Park,42.23594181,-71.13246486,House,Shared room,1,1,1,1,Real Bed,31,0,0,0,1,80,flexible,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Spacious and clean room. Host is gracious and very helpful
7645862,https://www.airbnb.com/rooms/7645862,100,87,https://a1.muscache.com/im/users/508268/profile_pic/1393683305/original.jpg?aki_policy=profile_x_medium,"Greenwich Park, Boston, MA 02118, United States",South End,42.34178016,-71.08004974,Apartment,Entire home/apt,3,1,0,1,Real Bed,239,0,0,25,1,100,strict,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"I stayed with my wife for a month in this place. 
This place is definitely a Gem at south end.   
Quiet and cozy with a great location,  only a 2 min walk to prudential center or mass ave. 

Richard was a great Host. "
8052494,https://www.airbnb.com/rooms/8052494,100,90,https://a2.muscache.com/im/pictures/da19368d-8037-488f-b859-c81da7a13a91.jpg?aki_policy=profile_x_medium,"Myrtle Street, Boston, MA 02114, United States",Beacon Hill,42.35833271,-71.06717657,Apartment,Entire home/apt,2,1,1,2,Real Bed,143,0,0,0,2,100,flexible,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"From start to finish, we really enjoyed our experience in this unit. The arrival and departure times were flexible, the place was neat and tidy, the neighborhood was great and Brandon was easy to deal with. We would recommend this place to anyone looking for an affordable place in a great part of town. "
8067585,https://www.airbnb.com/rooms/8067585,100,100,https://a2.muscache.com/im/pictures/1231e506-752a-478f-985e-e97b81dba902.jpg?aki_policy=profile_x_medium,"Boynton St., Jamaica Plain, MA 02130, United States",Jamaica Plain,42.30512601,-71.11423328,Apartment,Private room,2,1,1,1,Real Bed,83,0,0,0,13,98,moderate,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,"Hannah and Philip were wonderful hosts. Their apartment is in a great location (right on the orange line), and the space was very cute, inviting, and clean. We had plenty of privacy, but also enjoyed chatting with our hosts - they were helpful and warm, and made sure that we had everything we needed! Definitely recommended! "
7879708,https://www.airbnb.com/rooms/7879708,96,78,https://a1.muscache.com/im/users/7594805/profile_pic/1374263412/original.jpg?aki_policy=profile_x_medium,"Wenham Street, Boston, MA 02130, United States",Jamaica Plain,42.29559334,-71.11530146,Condominium,Private room,2,1,1,1,Real Bed,75,0,0,0,12,100,flexible,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Rarely do you find an airbnb listing that is more than what the reviews or the pictures tell you. The place is very convenient, about a 10-15 min walk in a very safe neighborhood to the Forest Hills orange line station and about 30 mins away from the city center where most of the sights are. Jamaica Plains is a nice quiet neighborhood that is surrounded by amazing parks. Matt and Julia are extraordinary hosts and are very flexible with regards to the amount of interaction you want. But it would be a shame if you don''t get to know them as the walls of their house tell a wonderful story. They are very generous about local secrets and places to go. They leave tiny notes around the house to help you navigate around it even when they are not around. I even got to play fetch with the neighbors dog in their backyard. Small things like these make the airbnb experience memorable. After a crazy night in Boston their place is an oasis where you can relax and truly feel that you are on a vacation. 

My memories of Boston will always include my wonderful stay with Matt and Julia."
7900936,https://www.airbnb.com/rooms/7900936,100,100,https://a2.muscache.com/im/users/41658743/profile_pic/1439765102/original.jpg?aki_policy=profile_x_medium,"Van Brunt St, Boston, MA 02136, United States",Hyde Park,42.24200541,-71.12377771,Bed & Breakfast,Private room,2,1,1,1,Real Bed,80,0,0,0,29,99,flexible,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,"We got in at 1:30 in the morning and yet Chris was up and ready to welcome us. Her house was adorable and the room we were in was complete with its own little patio. Lovely all around, Chris, her home, and her handsome kitty. Highly recommend!!"
7931882,https://www.airbnb.com/rooms/7931882,100,89,https://a0.muscache.com/im/users/41726483/profile_pic/1439829827/original.jpg?aki_policy=profile_x_medium,"Winchester Street, Boston, MA 02116, United States",Bay Village,42.34922068,-71.06691408,Apartment,Entire home/apt,4,1,2,2,Real Bed,225,0,0,0,11,96,strict,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,"Nick was a wonderful host who went the extra mile and was very attentive to all our needs including internet access, late arrival, obtaining keys, working heater system, and sharing a pleasant clean and centrally located apartment. We would happily stay again."
7984949,https://www.airbnb.com/rooms/7984949,100,64,https://a2.muscache.com/im/pictures/877a4ccb-1cf9-417b-8e29-dbd1c8bb6f90.jpg?aki_policy=profile_x_medium,"Sumner Street, Boston, MA 02128, United States",East Boston,42.36924094,-71.04154479,House,Private room,2,1,1,1,Real Bed,89,0,0,10,6,93,flexible,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"Everything was as expected. Dan was very helpful and always willing to help. The house is conveniently located in East Boston, 5 min walking from the T subway station. We had a great time in Boston!! =) Thanks Dan!"
8118718,https://www.airbnb.com/rooms/8118718,100,87,https://a2.muscache.com/im/pictures/51408654-05f5-4e87-b3fe-7515f4a64c9b.jpg?aki_policy=profile_x_medium,"Cottage Street, Boston, MA 02128, United States",East Boston,42.36909433,-71.03344142,Apartment,Private room,2,1,1,1,Real Bed,85,0,0,0,12,97,flexible,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,"Ilya was so nice, welcoming host! We were so tired after the flight, but he made us to feel so comfortable! The room is really clean,  actually everywhere''s sooo clean!! Everything was in perfect condition. We were so happy. We had a really nice time there. It was a perfect choice to stay there! Now, Boston will be an amazing city in our mind! Thx for making our trip awesome! Thx for everything!!!"
8982616,https://www.airbnb.com/rooms/8982616,100,99,https://a0.muscache.com/im/users/22264304/profile_pic/1413027939/original.jpg?aki_policy=profile_x_medium,"Cottage Street, East Boston, MA 02128, United States",East Boston,42.36937694,-71.03334518,Apartment,Private room,2,1,1,1,Real Bed,65,0,0,0,153,91,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great! Tom is a very nice host and the place is super nice.
8131907,https://www.airbnb.com/rooms/8131907,75,20,https://a2.muscache.com/im/pictures/cf3cc498-015a-46fe-80b3-faadf6d2ee33.jpg?aki_policy=profile_x_medium,"Park Lane, Boston, MA 02210, United States",South Boston Waterfront,42.34726159,-71.03895153,Apartment,Private room,2,1,1,1,Real Bed,125,0,0,0,14,93,flexible,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Outstanding south Boston waterfront location.  David was communicative ahead of my arrival and making arrangements to get apt keys and tour was very straightforward.  Tidy apartment and it was clear that the sheets and towels had been laundered before my arrival.  I'll definitely look to stay here on my next Boston work trip.
8371203,https://www.airbnb.com/rooms/8371203,90,80,https://a1.muscache.com/im/users/43078666/profile_pic/1441119447/original.jpg?aki_policy=profile_x_medium,"Hartford Street, Boston, MA 02125, United States",Roxbury,42.31610827,-71.07411924,Apartment,Private room,1,1,1,1,Real Bed,90,0,0,0,8,100,flexible,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Edith and her husband were very nice during my stay. I delayed my arrival and check-in from the morning to later in the evening and they were very accomodating and flexible.
They offered breakfast and a ride on the next morning.
Room was clean, bed comfortable, fruits were provided - overall very nice."
8133752,https://www.airbnb.com/rooms/8133752,100,83,https://a0.muscache.com/im/users/42952459/profile_pic/1442974999/original.jpg?aki_policy=profile_x_medium,"Old Morton Street, Boston, MA 02126, United States",Mattapan,42.2728921,-71.07273106,House,Private room,2,1,1,1,Real Bed,75,0,0,0,9,100,strict,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"Andrew was a very welcoming host and provided everything we needed during our stay. The neighborhood was nice with a grocery store just down the street, and a quick walk to the trolley which connects with the Red line. Andrew''s home was very clean, comfortable, and classy. Andrew provided us with great recommendations for attractions in the city. Their dog Lola was a total cutie and loved attention! Would definitely recommend for travelers to Boston."
8161218,https://www.airbnb.com/rooms/8161218,90,80,https://a1.muscache.com/im/users/43078666/profile_pic/1441119447/original.jpg?aki_policy=profile_x_medium,"Hartford Street, Boston, MA 02125, United States",Dorchester,42.31588827,-71.07199504,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,80,2,100,flexible,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Edith and her family were incredibly warm, hospitable hosts who went above and beyond what was necessary to make me feel comfortable and welcome. My stay could not have been more improved by any other host--they are simply the best."
12735111,https://www.airbnb.com/rooms/12735111,100,100,https://a2.muscache.com/im/pictures/93c5a82f-94af-4e16-bc93-3732ca957943.jpg?aki_policy=profile_x_medium,"Boston, MA 02135, United States",Allston,42.34780682,-71.13846168,House,Entire home/apt,1,1,0,1,Futon,55,0,0,0,1,100,flexible,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My virtual visit was very nice...I hope to have my son sleep out in it on the rocks in Maine this summer...
8170181,https://www.airbnb.com/rooms/8170181,100,100,https://a2.muscache.com/im/users/26303242/profile_pic/1441724691/original.jpg?aki_policy=profile_x_medium,"Anderson Pl, Boston, MA 02114, United States",Beacon Hill,42.35936165,-71.0684191,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,0,0,0,22,93,moderate,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"Andres'' location was perfect. It was only a five minute walk to the Park St stn, which served to be a central transferring area that connected most of the basic transit & touring routes. It was also a two minute walk to Charles stn, which served a touring route to Harvard and MIT for tourists. It was a five minute walk to everything, hospital, 24hr convenience store, metro stations, eateries, coin laundromat, and more. Andres was very responsive to my questions and needs. The residence itself was very clean, cozy, and stacked with everything that one needs for travel. FOR WORKOUT JUNKIES, there is a 24/7 gym called planet fitness. which is located ten min away from Andres''. Signing up fee was only $5 dollars, with a one month fee for $10, beating a regular one time gym use fee of any other gyms. The Boston Common park was right next to Andres'' as well, allowing for morning jogs and whatnot. Andres'' also has a private entrance, which allows for privacy and fluidity for your activities!"
8172380,https://www.airbnb.com/rooms/8172380,100,100,https://a2.muscache.com/im/pictures/4787025b-d350-4007-a001-d002633b0591.jpg?aki_policy=profile_x_medium,"Roxbury St, Boston, MA 02119, United States",Roxbury,42.32954061,-71.09312837,House,Private room,2,2,1,1,Real Bed,99,0,0,0,87,88,strict,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,Donovan was very friendly and helpful to us. He is a cool guy and we really enjoyed our stay at his house. The Bedroom was very big (like a good hotel) and clean. 
8228903,https://www.airbnb.com/rooms/8228903,100,100,https://a2.muscache.com/im/pictures/4787025b-d350-4007-a001-d002633b0591.jpg?aki_policy=profile_x_medium,"Roxbury Street, Boston, MA 02119, United States",Roxbury,42.33103846,-71.09455874,House,Private room,2,2,1,1,Real Bed,99,0,0,0,83,89,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,"Very clean and cozy. Great location, would definitely stay here again"
8238311,https://www.airbnb.com/rooms/8238311,100,100,https://a2.muscache.com/im/pictures/4787025b-d350-4007-a001-d002633b0591.jpg?aki_policy=profile_x_medium,"Roxbury Street, Boston, MA 02119, United States",Roxbury,42.32955197,-71.09324127,House,Private room,2,2,1,2,Real Bed,99,0,0,0,80,88,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,"The room was very clean, comfortable and safe. The environment in the house felt just like a hotel and the people were very friendly. The good wi-fi and netflix access were just an added bonus. Both Erika and Donovan went out of their way to make sure that I had a good stay. The listing is also very close to the train station and nearby bus routes. All in all was a great experience. "
10264774,https://www.airbnb.com/rooms/10264774,91,94,https://a2.muscache.com/im/pictures/a876f39f-e97b-4854-bad2-13752f81abe8.jpg?aki_policy=profile_x_medium,"Garrison Street, Boston, MA 02116, United States",Back Bay,42.34735051,-71.0792423,Apartment,Entire home/apt,4,1,2,2,Real Bed,299,0,0,0,10,86,strict,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,"The apartment is absolutely lovely, modern and clean. The best part is the location- only steps to Copley Sq, but in a quiet historical area. Highly recommended."
8238404,https://www.airbnb.com/rooms/8238404,100,100,https://a2.muscache.com/im/pictures/4787025b-d350-4007-a001-d002633b0591.jpg?aki_policy=profile_x_medium,"Roxbury Street, Boston, MA 02119, United States",Roxbury,42.32999836,-71.09480356,House,Private room,2,2,1,1,Real Bed,99,0,0,0,79,91,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,"My experience in room A1 was great, the linen was clean, room was immaculate, and I loved the small office desk. I often used that desk, for my computer and work material I brought back here with me from my job. Being on the groundfloor is alwaya best for me. The guests were interacting, the subway station is less than a minute away. There are just so many surrounding amenities to this location."
8252058,https://www.airbnb.com/rooms/8252058,100,96,https://a2.muscache.com/im/pictures/96d8434e-434a-4852-9369-1bdadb2dd525.jpg?aki_policy=profile_x_medium,"lubec, east Boston , MA 02128, United States",East Boston,42.37208005,-71.03198309,Apartment,Private room,2,1,1,1,Real Bed,80,0,0,0,89,95,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,Nury's place is comfortable and quiet. Nury's was a perfect guest. We did not have too much time to share but Nury is a very kind person. The place is also very close to the Airport and the metro. We really enjoyed our time in Boston at Nury's place.
10724635,https://www.airbnb.com/rooms/10724635,0,0,https://a2.muscache.com/im/pictures/f47e0057-926c-41a2-b562-449f23e4dc64.jpg?aki_policy=profile_x_medium,"Chester Street, Boston, MA 02134, United States",Allston,42.35211411,-71.12959065,House,Private room,1,2,1,1,Real Bed,27,0,0,0,0,0,flexible,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,
8265182,https://www.airbnb.com/rooms/8265182,100,99,https://a2.muscache.com/im/pictures/e39619b2-bd99-487a-aa45-3d665c31e22a.jpg?aki_policy=profile_x_medium,"Morrell Street, West Roxbury, MA 02132, United States",West Roxbury,42.2739113,-71.16761654,House,Private room,5,3.5,1,2,Real Bed,55,0,0,20,19,95,strict,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,"suan是一位热心、随和的房东,她的房子卫生、温馨、舒适,房子周围环境好;住在她那里有回到家的感觉。"
10381729,https://www.airbnb.com/rooms/10381729,92,100,https://a2.muscache.com/im/pictures/fd6e4381-4258-4b39-90e3-af78a0180f0a.jpg?aki_policy=profile_x_medium,"Greendale Road, Boston, MA 02126, United States",Mattapan,42.28635522,-71.09483015,Apartment,Private room,1,1,1,1,Real Bed,44,0,0,0,34,91,flexible,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,"David was very helpful, probably more accomodating to this first time traveler than he intended. It is a good place to stay."
8310807,https://www.airbnb.com/rooms/8310807,100,100,https://a2.muscache.com/im/pictures/4787025b-d350-4007-a001-d002633b0591.jpg?aki_policy=profile_x_medium,"Roxbury Street, Boston, MA 02119, United States",Roxbury,42.33087831,-71.09298435,House,Private room,1,2,1,1,Real Bed,99,0,0,0,48,96,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,Jay was a great host - very welcoming and very helpful.  the room and whole house was very clean. I would recommend staying here.  
8490356,https://www.airbnb.com/rooms/8490356,100,92,https://a2.muscache.com/im/pictures/2d6396e2-9dad-4579-bf1b-901a39df8106.jpg?aki_policy=profile_x_medium,"Highland St, Boston, MA 02136, United States",Hyde Park,42.25161821,-71.11464543,House,Private room,1,1,1,1,Real Bed,75,0,0,0,9,96,flexible,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,I love the place Andrew he was very nice and generous gay but the problem with me only because the house is far away from my school
8319253,https://www.airbnb.com/rooms/8319253,90,80,https://a1.muscache.com/im/users/43078666/profile_pic/1441119447/original.jpg?aki_policy=profile_x_medium,"Hartford Street, Boston, MA 02125, United States",Roxbury,42.31740245,-71.073612,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,80,2,80,flexible,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Edith and Albert were amazing hosts!! Everything was so clean and my room was so comfortable. It was minutes from the bus stop and in a great location. They made sure I was well taken care of and from check in to check out, everything went so smoothly. I will definitely stay with them again whenever I come back to Boston."
8327907,https://www.airbnb.com/rooms/8327907,89,100,https://a1.muscache.com/im/users/23955944/profile_pic/1441936614/original.jpg?aki_policy=profile_x_medium,"Commercial Wharf, Boston, MA 02110, United States",Downtown,42.36199307,-71.05052297,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,425,0,0,0,3,100,strict,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,The host canceled this reservation 20 days before arrival. This is an automated posting.
8340599,https://www.airbnb.com/rooms/8340599,100,64,https://a2.muscache.com/im/pictures/77a75434-665f-4f37-b1f5-6305f4e8b16b.jpg?aki_policy=profile_x_medium,"Lubec St, Boston, MA 02128, United States",East Boston,42.37243758,-71.03646968,Apartment,Private room,2,1,1,1,Real Bed,200,0,0,0,14,93,moderate,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Lovely hosts Carlos and Gabriela made me feel very welcome. Carlos went out to buy English Breakfast tea especially for me. Comfortable bed. Clean, tidy, light and airy, minimalist apartment, though everything necessary provided, and a nice balcony. 
Neighbourhood very convenient for airport (but I didn''t hear any aircraft noise).  Close to T station on Boston''s subway network. 
My only problem was the stairs with a heavy case, and getting in the front door downstairs while manoeuvring luggage. However Gabriela made light work of carrying my case up for me."
8400275,https://www.airbnb.com/rooms/8400275,100,100,https://a1.muscache.com/im/users/324630/profile_pic/1329710028/original.jpg?aki_policy=profile_x_medium,"Boylston Street, Boston, MA 02215, United States",Fenway,42.34569074,-71.09326627,Apartment,Entire home/apt,3,1,0,1,Real Bed,99,0,0,0,71,79,flexible,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,"Nice room and Sean is show avaible for any problems.
The appartment is ideally located for turism!"
8428052,https://www.airbnb.com/rooms/8428052,100,91,https://a0.muscache.com/im/users/33294128/profile_pic/1431540884/original.jpg?aki_policy=profile_x_medium,"Boston, MA 02114, United States",Beacon Hill,42.36066017,-71.0667256,Apartment,Private room,2,1,1,1,Real Bed,195,0,0,20,9,100,flexible,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,Phil was a great host. The room is very small but the apartment is big enough and very clean. His room mates were there during the weekend and were very friendly and welcoming. 
9448243,https://www.airbnb.com/rooms/9448243,100,67,https://a2.muscache.com/im/users/20857768/profile_pic/1409848695/original.jpg?aki_policy=profile_x_medium,"Boylston Street, Boston, MA 02215, United States",Fenway,42.34585431,-71.08827175,Apartment,Entire home/apt,2,1,1,1,Real Bed,289,0,0,0,10,98,moderate,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,"Easy communication, easy access. Great place, awesome location. Modern but homely. Recommended!"
8450098,https://www.airbnb.com/rooms/8450098,96,100,https://a2.muscache.com/im/users/42726977/profile_pic/1440731797/original.jpg?aki_policy=profile_x_medium,"Pinckney Street, Boston, MA 02114, United States",Beacon Hill,42.35779195,-71.07137386,Condominium,Private room,4,1,1,3,Real Bed,175,0,0,25,39,95,strict,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,"Thomas was a wonderful host and he went far above and beyond in welcoming me and ensuring that my stay in his beautiful was excellent. I am so grateful for his generous hospitality as I was in Boston because my mom is in the hospital and it was a very difficult time. His kindness really made a difference in easing the stress of a terrible situation. His historic neighborhood is a unique gem and his sweet adorable dogs were just what the doctor ordered for me. I''d stay again anytime. 
Thank you Thomas!!"
8473851,https://www.airbnb.com/rooms/8473851,100,91,https://a2.muscache.com/im/users/44625108/profile_pic/1443215692/original.jpg?aki_policy=profile_x_medium,"Beech Street, Boston, MA 02131, United States",Roslindale,42.27493019,-71.13062801,House,Private room,2,2,1,1,Real Bed,50,0,0,10,14,99,flexible,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,Jessica was a wonderful host and took the time to make us feel so welcome in her home.  We loved our stay here and would highly recommend staying if you are coming to Boston. It's approx 3 miles from the closest subway and then a direct subway ride into town. A big thank you to Jessica for sharing her home with us.  
8518237,https://www.airbnb.com/rooms/8518237,100,96,https://a2.muscache.com/im/pictures/3a959e3d-ad16-401d-87c3-4ec3ae0a6e9d.jpg?aki_policy=profile_x_medium,"Gerald Rd, Boston, MA 02135, United States",Brighton,42.34099873,-71.1599449,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,0,0,0,42,100,strict,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,"James and Pierre are so considerate in their communications and instructions and offer a fabulous, modern getaway.  Impossibly clean and perfectly appointed, the apartment offers a heavenly place to bed down and a FABULOUS couple''s shower (might be my favorite part of the whole place).
I made the mistake of putting liquid soap into the dishwasher, which is a major no-no (sorry James and Pierre!!) but the place has everything you could imagine needing - full kitchen, back patio, modern, minimalist furniture and situated in a quiet neighborhood only a block from Commonwealth and Boston College, I would recommend to everyone and anyone that they consider a stay here."
8521792,https://www.airbnb.com/rooms/8521792,100,96,https://a0.muscache.com/im/users/40108777/profile_pic/1442961608/original.jpg?aki_policy=profile_x_medium,"Weld Hill Street, Boston, MA 02130, United States",Jamaica Plain,42.29731101,-71.11120263,House,Private room,2,1,1,1,Real Bed,110,0,0,0,29,95,flexible,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,"Excellent stay and perfect location next to the Forest Hill station that facilitates all transport. 
Communication was superb. "
